id,name
427963,Jurídico
1080503,Comercial / Vendas
1080503,Administrativo
1080503,Marketing / Comunicação
1080503,Produção / Operações
428935,RH
428935,Finanças / Contabilidade
428935,Produção / Operações
1112121,Tecnologia
494205,Administrativo
494205,Produção / Operações
390983,Comercial / Vendas
390983,Engenharia
390983,Produção / Operações
418581,Administrativo
1012877,Finanças / Contabilidade
440756,Tecnologia
306164,RH
1013830,Engenharia
440779,Comercial / Vendas
440779,Marketing / Comunicação
1089597,RH
1090945,Marketing / Comunicação
441486,Administrativo
441486,Marketing / Comunicação
494131,Engenharia
1090664,Marketing / Comunicação
442836,Comercial / Vendas
442836,Administrativo
442836,Logistica / Supply Chain
1085891,Comercial / Vendas
1085891,Engenharia
1085891,Tecnologia
1085891,RH
1021651,RH
1021651,Administrativo
1021651,Marketing / Comunicação
1021651,Finanças / Contabilidade
401270,RH
1085891,Jurídico
1085891,Administrativo
1085891,Marketing / Comunicação
669029,Comercial / Vendas
669029,Engenharia
1085891,Finanças / Contabilidade
1085891,Produção / Operações
1085891,Logistica / Supply Chain
1090575,Comercial / Vendas
1090575,RH
506105,Finanças / Contabilidade
1086988,Tecnologia
1086988,Marketing / Comunicação
328727,Comercial / Vendas
328727,Engenharia
328727,Tecnologia
328727,Marketing / Comunicação
328727,Finanças / Contabilidade
328727,Produção / Operações
328727,Logistica / Supply Chain
439429,RH
439429,Administrativo
439429,Marketing / Comunicação
447022,Engenharia
447022,Tecnologia
447022,Administrativo
447022,Marketing / Comunicação
447022,Produção / Operações
447022,Logistica / Supply Chain
1013866,Comercial / Vendas
1013866,Tecnologia
1013866,RH
307398,Tecnologia
1047649,Comercial / Vendas
1047649,Tecnologia
1047649,Saúde
1047649,Administrativo
1047649,Produção / Operações
1047649,Logistica / Supply Chain
1013658,Marketing / Comunicação
1013658,Produção / Operações
1090575,Administrativo
1090575,Marketing / Comunicação
447941,RH
447941,Administrativo
447941,Logistica / Supply Chain
307917,Comercial / Vendas
307917,Tecnologia
485643,Jurídico
485643,Administrativo
485643,Finanças / Contabilidade
550652,Comercial / Vendas
550652,Administrativo
550652,Finanças / Contabilidade
308212,Comercial / Vendas
1013890,Comercial / Vendas
1091051,Engenharia
451257,Comercial / Vendas
451257,Tecnologia
451257,Administrativo
451257,Marketing / Comunicação
451257,Produção / Operações
452204,Engenharia
452204,Produção / Operações
452204,Logistica / Supply Chain
303027,Marketing / Comunicação
308913,RH
1086987,Engenharia
1086987,Tecnologia
1086987,Produção / Operações
1028620,Tecnologia
1028620,RH
507550,RH
507550,Administrativo
507550,Marketing / Comunicação
507550,Finanças / Contabilidade
507550,Produção / Operações
507550,Logistica / Supply Chain
1068931,Comercial / Vendas
1068931,Tecnologia
1068931,Administrativo
1068931,Marketing / Comunicação
1086413,Comercial / Vendas
1086413,Finanças / Contabilidade
1068931,Produção / Operações
1068931,Logistica / Supply Chain
1086413,Produção / Operações
1086413,Logistica / Supply Chain
1028620,Administrativo
633042,Jurídico
633042,Marketing / Comunicação
507980,Engenharia
507980,RH
442792,Engenharia
442792,Tecnologia
442792,Produção / Operações
1073397,Comercial / Vendas
1073397,Engenharia
1073397,Tecnologia
1073397,Jurídico
1073397,Administrativo
1073397,Marketing / Comunicação
1073397,Finanças / Contabilidade
1073397,Produção / Operações
1073397,Logistica / Supply Chain
1028620,Finanças / Contabilidade
1013765,Comercial / Vendas
1013765,RH
1013765,Saúde
508284,Comercial / Vendas
508284,Administrativo
508284,Marketing / Comunicação
669029,Produção / Operações
1053531,Engenharia
1053531,Administrativo
1053531,Marketing / Comunicação
1028620,Produção / Operações
577418,Engenharia
577418,Tecnologia
1053531,Finanças / Contabilidade
1053531,Logistica / Supply Chain
1087063,Produção / Operações
1087063,Logistica / Supply Chain
1087067,Tecnologia
453934,Administrativo
453934,Finanças / Contabilidade
453934,Logistica / Supply Chain
1087078,Tecnologia
1086692,Comercial / Vendas
1086692,Finanças / Contabilidade
1083972,Tecnologia
454476,Saúde
1013868,Jurídico
310628,RH
1087082,Produção / Operações
311842,RH
1069306,Administrativo
1087064,Saúde
1086327,Engenharia
311099,RH
1086327,Produção / Operações
1087106,Engenharia
1087106,Administrativo
1087106,Finanças / Contabilidade
1087033,RH
1087033,Administrativo
1087033,Finanças / Contabilidade
1087033,Produção / Operações
1087033,Logistica / Supply Chain
1073391,Marketing / Comunicação
1091085,Marketing / Comunicação
455956,Comercial / Vendas
455956,Administrativo
455956,Logistica / Supply Chain
1085705,Finanças / Contabilidade
1022870,Tecnologia
1091021,Comercial / Vendas
509294,Comercial / Vendas
509294,RH
509294,Administrativo
509294,Finanças / Contabilidade
1091021,Engenharia
1091021,Tecnologia
1091021,Marketing / Comunicação
890843,RH
1013015,Comercial / Vendas
1013015,Administrativo
1087116,RH
1087116,Administrativo
1087116,Marketing / Comunicação
1091021,Produção / Operações
456979,RH
456979,Administrativo
1087246,Comercial / Vendas
1087246,RH
1087246,Administrativo
1087246,Finanças / Contabilidade
1087246,Produção / Operações
457001,RH
457001,Saúde
1091008,Administrativo
1091022,Comercial / Vendas
1091022,RH
1087252,Tecnologia
1013015,Marketing / Comunicação
1013015,Produção / Operações
1013830,Produção / Operações
1032084,Marketing / Comunicação
890843,Administrativo
890843,Marketing / Comunicação
890843,Logistica / Supply Chain
1091022,Administrativo
1091022,Marketing / Comunicação
1091022,Finanças / Contabilidade
457796,Engenharia
457796,Produção / Operações
457796,Logistica / Supply Chain
1091048,Comercial / Vendas
1091048,Administrativo
1091048,Produção / Operações
1087270,Administrativo
1091048,Logistica / Supply Chain
67266,Finanças / Contabilidade
67266,Produção / Operações
315356,Marketing / Comunicação
315356,Tecnologia
315356,RH
458038,Engenharia
458038,Tecnologia
458038,Produção / Operações
1069306,Finanças / Contabilidade
458364,Jurídico
1087080,Engenharia
1087080,Tecnologia
1087080,Produção / Operações
307107,Marketing / Comunicação
458963,Tecnologia
458963,Finanças / Contabilidade
403423,Comercial / Vendas
403423,RH
1013728,Marketing / Comunicação
632831,Comercial / Vendas
632831,Engenharia
632831,Tecnologia
459319,Engenharia
459319,Administrativo
459319,Produção / Operações
459319,Logistica / Supply Chain
1085452,Tecnologia
1091051,Administrativo
1091051,Finanças / Contabilidade
1091051,Produção / Operações
510907,Tecnologia
510907,Administrativo
510907,Produção / Operações
1087351,RH
1087351,Administrativo
1087351,Finanças / Contabilidade
1087351,Logistica / Supply Chain
332239,RH
332239,Saúde
332239,Administrativo
279053,Engenharia
279053,Tecnologia
301862,Engenharia
301862,Produção / Operações
1091051,Logistica / Supply Chain
1087353,Administrativo
1087353,Finanças / Contabilidade
496852,Engenharia
496852,Administrativo
496852,Produção / Operações
1014621,Comercial / Vendas
1014621,RH
1014621,Administrativo
537365,Comercial / Vendas
537365,Engenharia
537365,Tecnologia
537365,Marketing / Comunicação
537365,Produção / Operações
317966,Tecnologia
1092462,Tecnologia
1092462,Marketing / Comunicação
497797,Tecnologia
497797,Administrativo
497797,Finanças / Contabilidade
497797,Produção / Operações
497797,Logistica / Supply Chain
318221,Comercial / Vendas
318221,Marketing / Comunicação
1087416,RH
1087416,Marketing / Comunicação
1041239,Comercial / Vendas
1041239,RH
1041239,Administrativo
1044193,Engenharia
1044193,RH
1044193,Administrativo
160774,Comercial / Vendas
160774,Tecnologia
160774,Marketing / Comunicação
1041239,Logistica / Supply Chain
504375,Comercial / Vendas
504375,Administrativo
504375,Finanças / Contabilidade
1029209,Engenharia
1029209,Tecnologia
1029209,Marketing / Comunicação
1029209,Finanças / Contabilidade
1029209,Produção / Operações
1029209,Logistica / Supply Chain
488694,Tecnologia
488694,Administrativo
488694,Marketing / Comunicação
488694,Finanças / Contabilidade
488694,Logistica / Supply Chain
1092124,Finanças / Contabilidade
460264,Engenharia
460264,Tecnologia
460264,Produção / Operações
460264,Logistica / Supply Chain
378020,Engenharia
378020,Tecnologia
378020,Logistica / Supply Chain
1013156,RH
1013156,Jurídico
1013156,Administrativo
1087492,Saúde
1087492,Administrativo
1087492,Logistica / Supply Chain
443455,Tecnologia
443455,Administrativo
443455,Marketing / Comunicação
443455,Finanças / Contabilidade
632831,RH
632831,Marketing / Comunicação
1087410,Comercial / Vendas
1087410,Marketing / Comunicação
473356,Finanças / Contabilidade
463489,Jurídico
463564,RH
463564,Saúde
1087610,Saúde
1092133,Tecnologia
342911,Tecnologia
342911,Marketing / Comunicação
1087616,RH
1087616,Administrativo
1087616,Marketing / Comunicação
463935,Produção / Operações
1087616,Finanças / Contabilidade
1087616,Produção / Operações
1087616,Logistica / Supply Chain
511570,Marketing / Comunicação
1092133,Saúde
1083394,Jurídico
1083394,Administrativo
1083394,Produção / Operações
1092133,Administrativo
1092133,Produção / Operações
1052904,Engenharia
1052904,Tecnologia
1052904,Administrativo
285338,Marketing / Comunicação
1087685,Comercial / Vendas
320226,Comercial / Vendas
320226,RH
1087685,Tecnologia
1047428,Comercial / Vendas
1047428,Tecnologia
1047428,RH
1047428,Jurídico
1047428,Saúde
1047428,Administrativo
1047428,Marketing / Comunicação
465169,Engenharia
465169,Produção / Operações
1047428,Finanças / Contabilidade
1047428,Produção / Operações
1013135,Engenharia
1013135,Administrativo
321156,Comercial / Vendas
321156,Marketing / Comunicação
321156,Tecnologia
1091144,RH
1091144,Administrativo
1091144,Marketing / Comunicação
1091154,RH
1091154,Jurídico
1091154,Finanças / Contabilidade
1083962,RH
1083962,Jurídico
1083962,Administrativo
1083962,Marketing / Comunicação
499599,Engenharia
499599,Tecnologia
499599,RH
499599,Administrativo
499599,Marketing / Comunicação
1091196,Produção / Operações
491478,Engenharia
491478,Produção / Operações
1050724,Tecnologia
1050724,Administrativo
1050724,Finanças / Contabilidade
1050724,Produção / Operações
1050724,Logistica / Supply Chain
518847,Comercial / Vendas
518847,Engenharia
518847,Tecnologia
518847,RH
518847,Administrativo
518847,Marketing / Comunicação
518847,Produção / Operações
518847,Logistica / Supply Chain
1046830,Engenharia
1046830,Tecnologia
521710,Marketing / Comunicação
521787,Engenharia
521787,Produção / Operações
1030706,Comercial / Vendas
1030706,Tecnologia
1046830,Saúde
1098548,Tecnologia
1098548,Administrativo
1098548,Marketing / Comunicação
522876,Jurídico
522876,Administrativo
522876,Marketing / Comunicação
522887,Marketing / Comunicação
1091196,Logistica / Supply Chain
1091216,Comercial / Vendas
269979,Comercial / Vendas
269979,RH
269979,Administrativo
269979,Finanças / Contabilidade
269979,Logistica / Supply Chain
1046830,Administrativo
1046830,Finanças / Contabilidade
1046830,Logistica / Supply Chain
1087574,Engenharia
1087574,Logistica / Supply Chain
1030706,Administrativo
1030706,Marketing / Comunicação
1030706,Finanças / Contabilidade
1013857,Engenharia
1013857,Administrativo
1013857,Finanças / Contabilidade
1091216,Administrativo
1091216,Finanças / Contabilidade
1092147,Tecnologia
456540,Saúde
456540,Produção / Operações
1013195,Engenharia
467728,RH
467728,Saúde
467728,Administrativo
467728,Marketing / Comunicação
523944,RH
523944,Administrativo
523944,Marketing / Comunicação
523944,Logistica / Supply Chain
521285,Engenharia
521285,Tecnologia
521285,Administrativo
521285,Produção / Operações
524374,Administrativo
524374,Marketing / Comunicação
459359,Finanças / Contabilidade
1087771,Comercial / Vendas
1087771,Administrativo
1087018,Comercial / Vendas
1087018,Administrativo
1087018,Logistica / Supply Chain
1085669,Tecnologia
1085669,Produção / Operações
524443,Jurídico
524443,Administrativo
524443,Finanças / Contabilidade
524613,Engenharia
524613,Administrativo
524613,Logistica / Supply Chain
498631,Engenharia
498631,Tecnologia
498631,Produção / Operações
1085669,Logistica / Supply Chain
578106,Jurídico
1013195,Produção / Operações
1091245,Engenharia
1091245,Tecnologia
1072873,Tecnologia
1044790,Tecnologia
1013835,Comercial / Vendas
1013835,Tecnologia
1091245,RH
1013835,RH
1013835,Saúde
1086706,Engenharia
1087924,Engenharia
1087924,Administrativo
1087924,Produção / Operações
1087924,Logistica / Supply Chain
1091245,Administrativo
1091245,Produção / Operações
1092421,RH
1087983,Comercial / Vendas
1087983,Administrativo
1087983,Marketing / Comunicação
1087983,Finanças / Contabilidade
1087983,Logistica / Supply Chain
1088970,Engenharia
1088970,Tecnologia
1088970,Produção / Operações
527114,Jurídico
527177,Comercial / Vendas
527177,Engenharia
527177,Logistica / Supply Chain
1087968,Tecnologia
1087968,RH
1087968,Administrativo
1087968,Marketing / Comunicação
371330,Comercial / Vendas
371330,RH
371330,Administrativo
371330,Marketing / Comunicação
371330,Finanças / Contabilidade
371330,Produção / Operações
371330,Logistica / Supply Chain
299153,Comercial / Vendas
299153,RH
299153,Administrativo
299153,Marketing / Comunicação
299153,Produção / Operações
527547,Engenharia
527979,Comercial / Vendas
527979,RH
527979,Administrativo
527979,Marketing / Comunicação
527979,Finanças / Contabilidade
528555,Comercial / Vendas
528555,Saúde
527763,Jurídico
527756,Comercial / Vendas
527756,Administrativo
527756,Produção / Operações
527756,Logistica / Supply Chain
1088970,Logistica / Supply Chain
1092421,Administrativo
1092421,Marketing / Comunicação
1086451,Produção / Operações
1087925,Marketing / Comunicação
1088030,Comercial / Vendas
1088030,Tecnologia
1088030,Administrativo
527931,RH
527931,Saúde
527931,Administrativo
528751,Engenharia
610374,Tecnologia
610374,Saúde
610374,Logistica / Supply Chain
528843,RH
1018161,Comercial / Vendas
1018161,Engenharia
1018161,Tecnologia
1018161,RH
1018161,Saúde
1018161,Administrativo
528935,Comercial / Vendas
528935,Tecnologia
528935,Saúde
528935,Administrativo
528935,Marketing / Comunicação
1018161,Marketing / Comunicação
1018161,Finanças / Contabilidade
1018161,Logistica / Supply Chain
527451,Engenharia
527451,Produção / Operações
