id,key,superfit_dis,superfit_sin,superfit_cur,superfit_int,superfit_eng,superfit_res
1018969,SF_DI,60.00,54.00,50.00,58.00,48.00,46.00
1018963,SF_DI,60.00,44.00,42.00,54.00,34.00,50.00
1018975,SF_DE,60.00,42.00,52.00,52.00,56.00,54.00
1018932,SF_DE,66.00,58.00,42.00,52.00,58.00,58.00
1018962,SF_DS,68.00,62.00,44.00,52.00,56.00,48.00
1018950,SF_DS,50.00,56.00,30.00,40.00,34.00,48.00
1018996,SF_DI,62.00,52.00,38.00,56.00,52.00,46.00
1018956,SF_DI,62.00,40.00,42.00,60.00,30.00,52.00
1018809,SF_DI,66.00,52.00,54.00,62.00,60.00,58.00
1018990,SF_DI,60.00,46.00,40.00,62.00,42.00,28.00
962172,SF_DR,52.00,48.00,34.00,48.00,38.00,56.00
1019002,SF_DR,64.00,44.00,36.00,44.00,38.00,54.00
1018998,SF_DS,70.00,66.00,58.00,52.00,58.00,48.00
1019010,SF_DI,66.00,42.00,48.00,62.00,48.00,58.00
1018995,SF_DI,64.00,52.00,30.00,62.00,54.00,58.00
286210,SF_DS,58.00,48.00,34.00,38.00,40.00,44.00
1018970,SF_DI,60.00,48.00,58.00,62.00,52.00,52.00
1019004,SF_IE,48.00,48.00,42.00,68.00,56.00,50.00
1018980,SF_DE,70.00,56.00,54.00,58.00,64.00,46.00
1018977,SF_DI,56.00,44.00,40.00,58.00,54.00,42.00
1018979,SF_DI,64.00,42.00,44.00,66.00,48.00,50.00
1018961,SF_IR,38.00,48.00,32.00,50.00,48.00,54.00
1017252,SF_DS,56.00,54.00,18.00,28.00,16.00,52.00
1019037,SF_DI,62.00,42.00,46.00,62.00,46.00,60.00
1019011,SF_DC,58.00,46.00,54.00,50.00,52.00,48.00
1019017,SF_DS,56.00,54.00,40.00,38.00,34.00,40.00
1019184,SF_DI,58.00,48.00,40.00,56.00,48.00,34.00
1014802,SF_DR,64.00,48.00,60.00,50.00,54.00,62.00
1029500,SF_DC,64.00,42.00,58.00,52.00,54.00,54.00
1019016,SF_DI,52.00,36.00,46.00,64.00,50.00,42.00
1016032,SF_DS,54.00,60.00,24.00,42.00,32.00,46.00
1019007,SF_ER,50.00,42.00,44.00,46.00,52.00,54.00
1019001,SF_DI,58.00,48.00,32.00,50.00,36.00,40.00
1018994,SF_SI,54.00,74.00,38.00,58.00,44.00,58.00
1018758,SF_DS,76.00,58.00,48.00,56.00,48.00,54.00
1019009,SF_SC,58.00,66.00,62.00,50.00,44.00,42.00
1019005,SF_DI,50.00,42.00,42.00,48.00,36.00,42.00
1019013,SF_DR,66.00,56.00,44.00,54.00,62.00,64.00
1019030,SF_DE,52.00,44.00,30.00,44.00,50.00,36.00
1019022,SF_DS,54.00,46.00,34.00,44.00,40.00,42.00
1012955,SF_DI,58.00,44.00,36.00,48.00,36.00,46.00
1019012,SF_DR,56.00,54.00,34.00,50.00,50.00,64.00
1019023,SF_DS,60.00,64.00,42.00,50.00,42.00,52.00
1019041,SF_DI,64.00,48.00,48.00,54.00,48.00,52.00
1019048,SF_IR,64.00,46.00,42.00,66.00,48.00,66.00
1018966,SF_DI,66.00,50.00,42.00,58.00,44.00,50.00
1019029,SF_DR,64.00,58.00,54.00,60.00,48.00,62.00
1014983,SF_DI,60.00,48.00,38.00,52.00,48.00,42.00
1019040,SF_DI,62.00,50.00,38.00,56.00,52.00,48.00
1018771,SF_SR,26.00,42.00,32.00,24.00,34.00,36.00
1019050,SF_DS,52.00,44.00,34.00,40.00,32.00,34.00
1019031,SF_SI,56.00,58.00,42.00,68.00,42.00,46.00
1019075,SF_IE,56.00,54.00,38.00,70.00,62.00,56.00
1019059,SF_DR,60.00,36.00,56.00,46.00,50.00,58.00
1019042,SF_DS,52.00,48.00,24.00,44.00,26.00,38.00
1019078,SF_DR,72.00,44.00,46.00,50.00,44.00,64.00
1019060,SF_DI,70.00,48.00,44.00,72.00,56.00,50.00
1019095,SF_DI,64.00,56.00,44.00,58.00,52.00,44.00
1019055,SF_DR,58.00,40.00,32.00,42.00,38.00,52.00
1019057,SF_CI,44.00,50.00,58.00,60.00,42.00,54.00
1019091,SF_DR,50.00,46.00,38.00,48.00,46.00,60.00
1019106,SF_DI,56.00,30.00,38.00,52.00,42.00,46.00
1019096,SF_DR,62.00,42.00,50.00,52.00,44.00,60.00
1019083,SF_DI,64.00,54.00,38.00,58.00,56.00,54.00
1019034,SF_DE,70.00,56.00,36.00,50.00,58.00,44.00
1016042,SF_DR,58.00,54.00,34.00,50.00,40.00,60.00
1019028,SF_CR,54.00,52.00,58.00,56.00,46.00,60.00
1019062,SF_DI,68.00,64.00,46.00,70.00,60.00,52.00
1018463,SF_DE,70.00,54.00,50.00,60.00,66.00,62.00
1019065,SF_DR,62.00,46.00,34.00,48.00,48.00,52.00
1019105,SF_IR,48.00,46.00,40.00,60.00,34.00,50.00
1019090,SF_IE,56.00,44.00,28.00,64.00,66.00,40.00
1016498,SF_IR,54.00,60.00,46.00,60.00,46.00,64.00
1019064,SF_DC,54.00,34.00,56.00,48.00,36.00,50.00
1019067,SF_DR,68.00,46.00,50.00,64.00,56.00,70.00
1018296,SF_DR,66.00,52.00,36.00,40.00,40.00,52.00
1019071,SF_DC,64.00,36.00,50.00,34.00,42.00,38.00
1019085,SF_DE,56.00,46.00,40.00,32.00,48.00,40.00
1019079,SF_DI,60.00,44.00,46.00,54.00,52.00,46.00
1017784,SF_DR,60.00,52.00,42.00,40.00,48.00,70.00
1019121,SF_DE,62.00,54.00,56.00,50.00,58.00,56.00
1017035,SF_SR,50.00,62.00,48.00,40.00,38.00,56.00
1018236,SF_DR,52.00,42.00,42.00,42.00,36.00,44.00
1019108,SF_IE,34.00,48.00,40.00,54.00,56.00,48.00
1019128,SF_IE,54.00,30.00,50.00,58.00,56.00,48.00
1019093,SF_DR,64.00,46.00,28.00,48.00,36.00,54.00
1019113,SF_DI,58.00,42.00,32.00,52.00,36.00,40.00
1017998,SF_DC,76.00,54.00,60.00,60.00,56.00,60.00
1019112,SF_DE,50.00,38.00,42.00,48.00,52.00,48.00
1019119,SF_DC,70.00,48.00,62.00,52.00,50.00,48.00
1019151,SF_ER,52.00,40.00,44.00,54.00,66.00,60.00
1019141,SF_CI,48.00,54.00,56.00,58.00,36.00,54.00
1019118,SF_DR,62.00,50.00,34.00,52.00,46.00,54.00
1019131,SF_DR,62.00,52.00,42.00,52.00,48.00,58.00
1018144,SF_SI,54.00,68.00,38.00,62.00,44.00,50.00
1019122,SF_DR,68.00,50.00,34.00,50.00,42.00,58.00
1015774,SF_DR,60.00,56.00,48.00,50.00,40.00,58.00
1019133,SF_ER,48.00,52.00,30.00,52.00,64.00,54.00
1019143,SF_DE,56.00,42.00,44.00,54.00,62.00,54.00
1019155,SF_IR,58.00,56.00,42.00,68.00,60.00,62.00
1019149,SF_DS,64.00,56.00,36.00,46.00,46.00,48.00
1019140,SF_ER,32.00,34.00,40.00,44.00,50.00,48.00
1019148,SF_IE,56.00,40.00,36.00,62.00,64.00,48.00
1019138,SF_IR,52.00,48.00,52.00,66.00,52.00,54.00
1018272,SF_DR,58.00,40.00,42.00,54.00,44.00,56.00
1019167,SF_IE,52.00,46.00,38.00,58.00,62.00,42.00
1019158,SF_DS,58.00,38.00,18.00,32.00,32.00,30.00
1019116,SF_IR,56.00,52.00,50.00,58.00,50.00,68.00
1019135,SF_DI,50.00,50.00,46.00,50.00,46.00,50.00
1019110,SF_DI,54.00,48.00,34.00,58.00,38.00,34.00
1019178,SF_IE,40.00,36.00,38.00,64.00,66.00,52.00
1019144,SF_DR,56.00,48.00,46.00,44.00,48.00,58.00
1016347,SF_ER,56.00,54.00,48.00,46.00,66.00,64.00
1019157,SF_CI,54.00,54.00,56.00,58.00,52.00,54.00
1019147,SF_DI,56.00,46.00,30.00,50.00,38.00,16.00
1019152,SF_DE,58.00,38.00,52.00,50.00,54.00,44.00
1019111,SF_DC,54.00,50.00,54.00,52.00,48.00,42.00
1018879,SF_SE,54.00,56.00,48.00,52.00,60.00,52.00
1019189,SF_DR,52.00,42.00,48.00,50.00,50.00,54.00
1018350,SF_DR,54.00,48.00,46.00,44.00,44.00,60.00
1019146,SF_DC,58.00,44.00,50.00,42.00,48.00,48.00
1019174,SF_DC,58.00,46.00,50.00,46.00,46.00,38.00
1019207,SF_DE,72.00,54.00,42.00,54.00,60.00,52.00
1019177,SF_DC,78.00,56.00,58.00,58.00,58.00,56.00
1019160,SF_IR,36.00,34.00,40.00,56.00,32.00,42.00
1019173,SF_DI,54.00,42.00,34.00,52.00,46.00,44.00
1019213,SF_DR,66.00,56.00,52.00,50.00,46.00,58.00
1018103,SF_SI,54.00,56.00,22.00,58.00,26.00,48.00
1019214,SF_DS,52.00,60.00,36.00,42.00,42.00,46.00
1017632,SF_IR,58.00,58.00,52.00,60.00,54.00,64.00
1019182,SF_DR,60.00,50.00,40.00,46.00,34.00,52.00
1019218,SF_DI,60.00,44.00,44.00,48.00,38.00,36.00
1019101,SF_DR,56.00,50.00,52.00,48.00,50.00,54.00
1019192,SF_SE,52.00,62.00,48.00,58.00,64.00,52.00
1019193,SF_DR,76.00,46.00,50.00,50.00,62.00,70.00
1019066,SF_DI,62.00,36.00,52.00,60.00,56.00,44.00
1017637,SF_DR,60.00,50.00,52.00,54.00,52.00,60.00
1012698,SF_ER,38.00,46.00,32.00,50.00,52.00,66.00
1015227,SF_DI,62.00,48.00,46.00,60.00,54.00,50.00
860232,SF_DS,52.00,44.00,32.00,40.00,30.00,22.00
1019216,SF_DI,62.00,50.00,44.00,70.00,58.00,52.00
1019199,SF_DS,62.00,60.00,58.00,54.00,58.00,52.00
1019226,SF_DI,58.00,46.00,36.00,64.00,48.00,52.00
1018081,SF_DS,60.00,52.00,40.00,46.00,46.00,46.00
1019217,SF_DE,64.00,50.00,60.00,64.00,64.00,64.00
1019219,SF_DE,58.00,50.00,42.00,52.00,56.00,52.00
1019223,SF_DE,56.00,44.00,40.00,42.00,48.00,42.00
1019247,SF_DS,60.00,58.00,40.00,52.00,50.00,48.00
1019221,SF_CE,52.00,42.00,60.00,54.00,64.00,50.00
1019254,SF_DI,72.00,46.00,44.00,68.00,58.00,56.00
1019236,SF_CR,50.00,54.00,60.00,54.00,54.00,56.00
1017903,SF_CI,52.00,40.00,54.00,64.00,46.00,48.00
1019233,SF_DR,62.00,50.00,44.00,46.00,54.00,64.00
1019269,SF_DI,64.00,46.00,52.00,62.00,46.00,54.00
1019248,SF_IE,56.00,52.00,54.00,62.00,60.00,58.00
1017167,SF_DI,54.00,50.00,34.00,52.00,50.00,40.00
1019244,SF_DR,50.00,48.00,36.00,46.00,42.00,50.00
1019276,SF_IR,54.00,52.00,56.00,60.00,50.00,72.00
1019181,SF_DR,60.00,50.00,34.00,52.00,36.00,62.00
1019230,SF_DR,44.00,42.00,26.00,32.00,40.00,48.00
1019274,SF_DR,68.00,54.00,50.00,52.00,58.00,60.00
1019273,SF_DI,70.00,54.00,52.00,58.00,56.00,56.00
1019264,SF_DS,58.00,50.00,34.00,34.00,48.00,48.00
769566,SF_IR,40.00,54.00,50.00,62.00,54.00,64.00
1017909,SF_DS,42.00,58.00,26.00,20.00,24.00,28.00
1014688,SF_DR,62.00,44.00,34.00,42.00,42.00,64.00
970832,SF_DI,68.00,44.00,46.00,66.00,62.00,60.00
1019250,SF_DR,68.00,60.00,50.00,54.00,60.00,64.00
1019231,SF_IE,54.00,48.00,46.00,62.00,60.00,54.00
1019320,SF_DR,56.00,46.00,32.00,46.00,48.00,52.00
1019279,SF_CR,44.00,48.00,56.00,46.00,42.00,52.00
1019258,SF_IR,44.00,40.00,34.00,48.00,32.00,46.00
1019296,SF_DI,48.00,40.00,46.00,58.00,46.00,46.00
1019470,SF_DR,54.00,48.00,44.00,48.00,52.00,60.00
1019271,SF_DI,48.00,46.00,34.00,50.00,36.00,44.00
1019310,SF_DE,60.00,54.00,38.00,58.00,62.00,40.00
1019268,SF_SR,58.00,62.00,42.00,40.00,52.00,64.00
1019295,SF_DR,54.00,44.00,30.00,52.00,42.00,56.00
1019277,SF_DR,64.00,50.00,50.00,48.00,44.00,54.00
1019260,SF_SI,48.00,54.00,46.00,64.00,52.00,48.00
1019300,SF_DI,54.00,40.00,32.00,58.00,52.00,48.00
1019305,SF_DI,58.00,38.00,54.00,56.00,50.00,50.00
1019291,SF_IE,62.00,52.00,60.00,66.00,64.00,56.00
1019309,SF_DI,62.00,48.00,56.00,60.00,56.00,54.00
1017533,SF_DI,60.00,42.00,40.00,50.00,48.00,46.00
840218,SF_DC,54.00,38.00,44.00,30.00,32.00,38.00
1019290,SF_DR,46.00,32.00,34.00,30.00,30.00,56.00
1019302,SF_IE,46.00,42.00,22.00,50.00,48.00,46.00
1017806,SF_DR,50.00,36.00,34.00,32.00,26.00,44.00
1019298,SF_DI,64.00,46.00,50.00,74.00,44.00,56.00
1019341,SF_IR,52.00,50.00,30.00,56.00,46.00,58.00
1015251,SF_CI,48.00,46.00,50.00,58.00,46.00,48.00
1019319,SF_SI,36.00,52.00,24.00,62.00,44.00,32.00
1019313,SF_IE,36.00,40.00,46.00,66.00,54.00,40.00
1019318,SF_DI,62.00,62.00,40.00,66.00,48.00,62.00
1019294,SF_DI,60.00,52.00,44.00,64.00,58.00,46.00
1019322,SF_DI,60.00,52.00,36.00,54.00,46.00,50.00
1019351,SF_IR,50.00,58.00,46.00,68.00,46.00,62.00
612806,SF_DI,58.00,48.00,48.00,56.00,54.00,46.00
1019441,SF_DI,70.00,50.00,46.00,54.00,40.00,52.00
1019283,SF_IE,50.00,42.00,40.00,52.00,66.00,48.00
1019293,SF_IE,50.00,36.00,54.00,72.00,62.00,50.00
1019299,SF_DI,60.00,36.00,48.00,64.00,58.00,32.00
1019281,SF_DI,62.00,52.00,50.00,60.00,56.00,52.00
1019321,SF_DI,66.00,56.00,58.00,68.00,52.00,52.00
1019301,SF_DI,64.00,56.00,44.00,62.00,52.00,36.00
1019329,SF_DC,68.00,52.00,62.00,60.00,60.00,54.00
1019307,SF_DR,62.00,46.00,48.00,46.00,48.00,52.00
1019327,SF_DI,66.00,52.00,46.00,64.00,50.00,52.00
1019339,SF_DE,60.00,56.00,44.00,58.00,66.00,38.00
1019328,SF_DE,60.00,48.00,42.00,56.00,62.00,48.00
1017639,SF_DR,72.00,56.00,54.00,60.00,58.00,62.00
1019285,SF_DI,62.00,50.00,48.00,52.00,46.00,38.00
1019340,SF_DS,56.00,56.00,50.00,54.00,38.00,52.00
1019325,SF_SI,50.00,52.00,42.00,60.00,50.00,48.00
1019348,SF_DC,52.00,46.00,50.00,38.00,42.00,42.00
1019311,SF_DI,78.00,62.00,56.00,68.00,54.00,56.00
1019337,SF_DE,66.00,54.00,42.00,52.00,62.00,56.00
907218,SF_IE,52.00,52.00,44.00,68.00,58.00,56.00
1019304,SF_DC,62.00,54.00,58.00,56.00,32.00,52.00
1019292,SF_CI,58.00,54.00,62.00,60.00,52.00,48.00
1019332,SF_DS,54.00,46.00,24.00,34.00,36.00,42.00
1019355,SF_IR,54.00,54.00,48.00,66.00,58.00,64.00
1019179,SF_DR,68.00,52.00,40.00,46.00,40.00,56.00
1019342,SF_CI,54.00,56.00,56.00,56.00,42.00,56.00
689754,SF_DI,66.00,38.00,56.00,62.00,58.00,60.00
1019361,SF_DR,56.00,34.00,26.00,50.00,52.00,54.00
951337,SF_IE,58.00,46.00,62.00,70.00,72.00,54.00
1019316,SF_DR,62.00,54.00,44.00,52.00,56.00,58.00
1019354,SF_DI,62.00,44.00,40.00,60.00,58.00,54.00
1019367,SF_DR,62.00,48.00,50.00,50.00,46.00,60.00
1019336,SF_DC,66.00,56.00,60.00,56.00,48.00,50.00
1019364,SF_DR,64.00,46.00,48.00,58.00,58.00,62.00
1019362,SF_DR,52.00,46.00,20.00,36.00,38.00,58.00
1019375,SF_DI,52.00,46.00,42.00,62.00,44.00,38.00
1019357,SF_DI,62.00,38.00,36.00,56.00,52.00,48.00
1019410,SF_IE,54.00,58.00,46.00,62.00,60.00,58.00
1019386,SF_CI,38.00,32.00,58.00,46.00,40.00,34.00
1019418,SF_ER,60.00,58.00,56.00,52.00,62.00,64.00
1019363,SF_CI,38.00,34.00,46.00,56.00,36.00,40.00
1019343,SF_DS,50.00,40.00,38.00,14.00,24.00,34.00
1018171,SF_DC,54.00,48.00,56.00,38.00,42.00,52.00
1019102,SF_IE,46.00,40.00,42.00,54.00,50.00,44.00
1019397,SF_SE,58.00,62.00,52.00,50.00,60.00,52.00
1019330,SF_SI,44.00,52.00,50.00,56.00,46.00,42.00
1019378,SF_DR,64.00,52.00,46.00,62.00,60.00,66.00
1019377,SF_DS,56.00,62.00,32.00,48.00,44.00,38.00
1019380,SF_DE,66.00,56.00,52.00,56.00,62.00,54.00
1032980,SF_DR,58.00,48.00,44.00,44.00,40.00,66.00
1019349,SF_DI,62.00,48.00,60.00,64.00,44.00,50.00
1019369,SF_DE,54.00,38.00,28.00,44.00,46.00,38.00
1017838,SF_DE,64.00,42.00,36.00,60.00,60.00,56.00
1018206,SF_DI,52.00,48.00,42.00,62.00,44.00,46.00
1019411,SF_DI,58.00,42.00,46.00,56.00,48.00,54.00
1019412,SF_DC,62.00,56.00,68.00,60.00,60.00,58.00
1019423,SF_IE,50.00,40.00,42.00,68.00,58.00,48.00
1019371,SF_DI,58.00,50.00,48.00,64.00,44.00,56.00
1019396,SF_DR,58.00,52.00,36.00,46.00,50.00,54.00
1019405,SF_DI,64.00,48.00,46.00,60.00,50.00,46.00
1019436,SF_CR,42.00,42.00,54.00,40.00,44.00,50.00
1019438,SF_DS,76.00,60.00,50.00,54.00,40.00,50.00
1019372,SF_DI,70.00,56.00,58.00,64.00,52.00,60.00
1019419,SF_DI,50.00,36.00,32.00,48.00,28.00,44.00
1019393,SF_DC,60.00,52.00,54.00,42.00,44.00,48.00
1019400,SF_DC,62.00,48.00,58.00,52.00,56.00,46.00
1019402,SF_DS,60.00,56.00,40.00,44.00,34.00,48.00
1019443,SF_DI,68.00,48.00,42.00,64.00,58.00,56.00
1019403,SF_DR,72.00,40.00,32.00,34.00,32.00,56.00
1010060,SF_DI,52.00,44.00,36.00,50.00,44.00,46.00
1019428,SF_DI,64.00,32.00,32.00,58.00,52.00,54.00
1019421,SF_DI,64.00,50.00,60.00,66.00,54.00,60.00
1019399,SF_IR,60.00,56.00,54.00,66.00,62.00,66.00
1019439,SF_DR,62.00,32.00,40.00,50.00,38.00,52.00
1019426,SF_CI,40.00,48.00,52.00,62.00,42.00,32.00
1019450,SF_DR,66.00,40.00,54.00,60.00,50.00,64.00
1019467,SF_SI,54.00,68.00,50.00,62.00,50.00,52.00
1019463,SF_DE,68.00,56.00,48.00,60.00,66.00,58.00
1019404,SF_DI,70.00,46.00,46.00,62.00,36.00,56.00
1019455,SF_DR,54.00,48.00,48.00,48.00,42.00,50.00
1019444,SF_SI,54.00,62.00,34.00,58.00,48.00,34.00
1019446,SF_DR,66.00,48.00,36.00,52.00,32.00,54.00
1019471,SF_SI,42.00,46.00,26.00,44.00,40.00,42.00
1019473,SF_DE,68.00,52.00,48.00,50.00,58.00,58.00
1019466,SF_DS,50.00,48.00,26.00,42.00,40.00,40.00
1018119,SF_IE,52.00,44.00,48.00,68.00,54.00,50.00
1019429,SF_DE,70.00,62.00,52.00,54.00,68.00,62.00
1019461,SF_DR,60.00,46.00,40.00,48.00,52.00,58.00
1019454,SF_DS,64.00,52.00,42.00,40.00,40.00,50.00
1019447,SF_DR,64.00,50.00,42.00,62.00,44.00,68.00
1019460,SF_SI,46.00,56.00,50.00,64.00,44.00,46.00
1019453,SF_SI,20.00,50.00,40.00,44.00,42.00,38.00
1019483,SF_DI,66.00,52.00,54.00,58.00,50.00,56.00
1019456,SF_IR,60.00,54.00,44.00,62.00,50.00,64.00
1019392,SF_DE,52.00,38.00,40.00,44.00,48.00,36.00
1019449,SF_DI,70.00,56.00,54.00,68.00,64.00,66.00
1019499,SF_DS,68.00,62.00,46.00,56.00,48.00,54.00
1017752,SF_DI,56.00,42.00,36.00,52.00,46.00,50.00
1019474,SF_DE,62.00,54.00,50.00,58.00,64.00,58.00
1019479,SF_DS,62.00,60.00,42.00,58.00,46.00,38.00
1019482,SF_DI,68.00,48.00,42.00,58.00,48.00,46.00
1019498,SF_DI,52.00,40.00,38.00,62.00,50.00,46.00
1019486,SF_DC,62.00,56.00,60.00,58.00,54.00,60.00
1019495,SF_DR,58.00,46.00,48.00,48.00,50.00,52.00
1019465,SF_DC,58.00,42.00,46.00,34.00,36.00,36.00
1017931,SF_DE,62.00,52.00,30.00,32.00,54.00,32.00
1019502,SF_DE,60.00,44.00,46.00,54.00,62.00,58.00
1019557,SF_DR,60.00,54.00,50.00,54.00,56.00,62.00
1019532,SF_DI,68.00,52.00,48.00,62.00,54.00,58.00
1019531,SF_IE,52.00,36.00,42.00,58.00,60.00,30.00
1019475,SF_DE,70.00,54.00,36.00,64.00,68.00,48.00
1019491,SF_DI,66.00,52.00,44.00,52.00,46.00,52.00
1019477,SF_DR,56.00,44.00,40.00,44.00,48.00,52.00
1019504,SF_DI,70.00,56.00,48.00,64.00,56.00,50.00
1019506,SF_DI,60.00,46.00,48.00,58.00,56.00,50.00
1019524,SF_DE,54.00,44.00,46.00,52.00,58.00,50.00
1019508,SF_DI,56.00,50.00,42.00,60.00,50.00,54.00
1019481,SF_IR,60.00,56.00,54.00,62.00,52.00,68.00
1019492,SF_IE,56.00,58.00,40.00,64.00,60.00,56.00
1019476,SF_DC,52.00,46.00,50.00,38.00,48.00,50.00
1014962,SF_DS,58.00,52.00,46.00,48.00,44.00,46.00
1019544,SF_DR,50.00,48.00,44.00,38.00,36.00,56.00
1019529,SF_DE,68.00,54.00,38.00,56.00,62.00,52.00
1017555,SF_DI,62.00,34.00,36.00,46.00,32.00,44.00
1019525,SF_DE,62.00,48.00,36.00,54.00,56.00,48.00
1019534,SF_DI,58.00,44.00,30.00,56.00,42.00,40.00
1019546,SF_DR,54.00,48.00,36.00,48.00,40.00,50.00
1019542,SF_DE,54.00,42.00,34.00,34.00,54.00,48.00
1019387,SF_DE,76.00,46.00,44.00,58.00,58.00,56.00
1015197,SF_DR,64.00,46.00,42.00,50.00,50.00,62.00
1019518,SF_DS,46.00,44.00,34.00,42.00,40.00,36.00
1019515,SF_DE,66.00,50.00,50.00,56.00,62.00,60.00
1019541,SF_SI,52.00,58.00,50.00,66.00,54.00,56.00
1019574,SF_DR,56.00,54.00,46.00,48.00,50.00,62.00
1019576,SF_ER,42.00,44.00,44.00,54.00,56.00,58.00
1019500,SF_DI,56.00,52.00,34.00,58.00,46.00,48.00
1019484,SF_DE,70.00,56.00,48.00,54.00,68.00,30.00
1014898,SF_SI,22.00,42.00,24.00,38.00,30.00,26.00
1019536,SF_CR,56.00,48.00,62.00,54.00,54.00,60.00
1019522,SF_DI,50.00,44.00,34.00,54.00,28.00,46.00
1019560,SF_CI,48.00,38.00,58.00,54.00,40.00,54.00
1019590,SF_DR,52.00,36.00,30.00,46.00,44.00,66.00
1019554,SF_DS,54.00,48.00,42.00,38.00,36.00,42.00
1019548,SF_DI,62.00,44.00,22.00,52.00,34.00,38.00
1019530,SF_DR,64.00,46.00,48.00,50.00,50.00,62.00
1019566,SF_DR,66.00,54.00,40.00,48.00,48.00,64.00
1019539,SF_IE,50.00,44.00,58.00,64.00,66.00,46.00
1019549,SF_DI,58.00,42.00,48.00,56.00,44.00,48.00
1019593,SF_DI,48.00,42.00,20.00,56.00,38.00,32.00
1019564,SF_DI,66.00,54.00,38.00,58.00,36.00,50.00
1018586,SF_IR,46.00,48.00,40.00,56.00,46.00,52.00
1018670,SF_DS,60.00,62.00,42.00,58.00,44.00,48.00
1019537,SF_DI,60.00,54.00,56.00,62.00,50.00,50.00
1019550,SF_DR,64.00,56.00,54.00,58.00,56.00,62.00
1019571,SF_DI,70.00,60.00,46.00,60.00,58.00,56.00
1019519,SF_DI,48.00,26.00,34.00,52.00,46.00,32.00
1019562,SF_DR,64.00,46.00,42.00,46.00,50.00,60.00
1019365,SF_IR,56.00,52.00,42.00,60.00,58.00,60.00
1019598,SF_DI,70.00,48.00,46.00,50.00,48.00,40.00
1019584,SF_DR,52.00,48.00,36.00,48.00,38.00,54.00
1019570,SF_DI,62.00,46.00,30.00,64.00,60.00,40.00
1019579,SF_DS,62.00,60.00,50.00,48.00,56.00,50.00
1019569,SF_DR,58.00,52.00,54.00,54.00,48.00,64.00
833111,SF_DI,70.00,60.00,40.00,66.00,54.00,60.00
1019559,SF_DE,64.00,56.00,58.00,60.00,62.00,58.00
1019543,SF_DE,54.00,46.00,30.00,42.00,50.00,40.00
1019553,SF_IR,48.00,40.00,50.00,56.00,32.00,52.00
1019567,SF_DI,68.00,40.00,42.00,60.00,44.00,40.00
1019589,SF_DI,48.00,34.00,28.00,50.00,36.00,40.00
1019625,SF_DS,46.00,58.00,30.00,22.00,28.00,40.00
1019607,SF_DE,60.00,46.00,52.00,54.00,66.00,42.00
1019594,SF_DS,68.00,60.00,54.00,46.00,56.00,54.00
1019618,SF_DR,44.00,38.00,36.00,22.00,28.00,42.00
1019074,SF_DC,48.00,40.00,42.00,34.00,34.00,40.00
1019595,SF_DI,74.00,50.00,56.00,60.00,50.00,60.00
1019588,SF_DR,64.00,44.00,50.00,48.00,52.00,62.00
1019586,SF_DI,64.00,48.00,38.00,58.00,44.00,56.00
1018777,SF_IR,58.00,46.00,42.00,60.00,56.00,62.00
1019613,SF_DE,58.00,52.00,36.00,46.00,54.00,50.00
1019604,SF_SI,42.00,52.00,20.00,54.00,44.00,40.00
1019599,SF_SI,52.00,54.00,42.00,56.00,48.00,48.00
1019610,SF_DR,62.00,46.00,54.00,56.00,56.00,58.00
1019605,SF_DI,60.00,56.00,28.00,62.00,46.00,42.00
1015868,SF_DI,50.00,46.00,36.00,48.00,46.00,40.00
1018540,SF_DE,64.00,50.00,42.00,52.00,54.00,50.00
1018711,SF_DE,84.00,54.00,54.00,58.00,66.00,58.00
1019650,SF_DR,66.00,50.00,58.00,60.00,58.00,62.00
1019631,SF_DS,72.00,64.00,50.00,50.00,50.00,62.00
1019606,SF_IE,54.00,48.00,44.00,62.00,58.00,50.00
1019634,SF_IR,60.00,50.00,48.00,72.00,56.00,62.00
1019572,SF_DI,60.00,54.00,46.00,60.00,42.00,60.00
1018727,SF_SR,58.00,60.00,42.00,42.00,44.00,64.00
1019601,SF_IR,52.00,54.00,36.00,62.00,40.00,64.00
1019646,SF_DR,54.00,48.00,40.00,50.00,42.00,52.00
1019614,SF_DS,56.00,62.00,50.00,52.00,30.00,48.00
1019619,SF_DI,66.00,52.00,40.00,54.00,48.00,52.00
1019624,SF_DI,74.00,48.00,44.00,58.00,54.00,44.00
1019629,SF_DR,56.00,44.00,40.00,50.00,48.00,64.00
1019596,SF_DR,52.00,48.00,32.00,50.00,42.00,68.00
1015856,SF_DR,64.00,54.00,44.00,54.00,50.00,56.00
784386,SF_DR,56.00,46.00,34.00,54.00,38.00,60.00
1019627,SF_DI,58.00,48.00,46.00,62.00,52.00,56.00
1016024,SF_DR,62.00,54.00,38.00,56.00,48.00,58.00
1019623,SF_DC,76.00,52.00,56.00,56.00,52.00,54.00
1019635,SF_DI,66.00,40.00,30.00,58.00,30.00,46.00
1019622,SF_DS,58.00,58.00,44.00,56.00,38.00,56.00
1019621,SF_DR,66.00,46.00,50.00,50.00,46.00,60.00
1019655,SF_DR,62.00,58.00,56.00,60.00,58.00,64.00
1019660,SF_DI,58.00,38.00,48.00,56.00,52.00,36.00
1019636,SF_IE,60.00,56.00,40.00,62.00,64.00,54.00
831125,SF_DC,50.00,40.00,54.00,44.00,42.00,44.00
